0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.009137254901960781
0.01
0.009568627450980388
0.009568627450980388
0.01
0.009568627450980388
0.01
0.01
0.006980392156862747
0.01
0.009568627450980388
0.01
0.01
0.006980392156862747
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0052549019607843195
0.01
0.01
0.009568627450980388
-0.020627450980392162
-0.01286274509803921
0.009137254901960781
0.01
0.01
0.009568627450980388
0.00654901960784314
0.01
0.01
0.01
0.008705882352941174
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.008274509803921568
0.01
0.008274509803921568
0.008274509803921568
-0.0391764705882353
-0.0943921568627451
-0.08705882352941177
-0.008549019607843142
0.008705882352941174
0.009137254901960781
0.01
0.01
0.008705882352941174
0.009568627450980388
0.009137254901960781
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
-0.027529411764705886
-0.09698039215686274
-0.03788235294117647
-0.09913725490196079
-0.0283921568627451
0.01
-0.020627450980392162
-0.07239215686274511
-0.005098039215686273
0.01
0.009568627450980388
0.01
0.00784313725490196
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.009568627450980388
0.009137254901960781
-0.013725490196078438
-0.08835294117647059
-0.05988235294117648
-0.011999999999999997
-0.1
-0.011999999999999997
-0.015882352941176472
-0.0887843137254902
-0.07670588235294118
-0.0012156862745097974
0.01
0.009137254901960781
0.009137254901960781
0.009568627450980388
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.009137254901960781
0.004392156862745092
-0.06333333333333334
-0.08274509803921569
-0.0016470588235294181
-0.0391764705882353
-0.0943921568627451
-0.013725490196078438
-0.0943921568627451
-0.09050980392156863
-0.016745098039215686
0.01
0.01
0.00654901960784314
0.01
0.008705882352941174
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
-0.022784313725490196
-0.09698039215686274
-0.039607843137254906
0.01
-0.08490196078431372
-0.1
-0.09827450980392158
-0.08447058823529412
-0.015019607843137259
0.01
0.009568627450980388
0.007411764705882354
0.01
0.008274509803921568
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.004392156862745092
